0.0,2289.995220594052
0.0,2289.995220594052
0.0,2289.995220594052
0.0,2289.995220594052
0.0,2289.995220594052
0.0,2289.995220594052
0.0,2237.134252548198
0.0,2159.132092382975
0.0,2083.063870073088
93.37967264221848,2031.6185874600137
97.70280563491379,2082.199243474549
0.0,2129.3213930949278
91.3684570234461,2082.199243474549
0.0,2138.8406856383112
0.0,2081.563661129482
80.50056354904811,2040.9736437610206
114.49156282659746,2080.433189748624
0.0,2136.064269339891
0.0,2079.057659592287
119.38382304626019,2044.7610000693385
126.54186237193282,2115.4806440627663
0.0,2171.2115160918556
140.3106660497079,2115.4806440627663
0.0,2192.848207585502
139.559873283567,2115.4806440627663
0.0,2202.9767304218935
121.48216949035883,2115.4806440627663
0.0,2182.0065940217723
0.0,2115.4806440627663
85.74893807381082,2069.589937071641
0.0,2122.871619319514
73.48319843099739,2071.392222095351
0.0,2113.376854933448
0.0,2158.0684074355904
0.0,2177.5372647430268
0.0,2218.788817245169
0.0,2226.7506459721994
0.0,2393.8101943340703
0.0,2538.7503304638885
0.0,2687.5624295710977
0.0,2849.2412388100615
0.0,3009.3945976932546
0.0,3220.9758664182186
0.0,3401.2523235560684
0.0,3575.112941644171
0.0,3814.874361784856
0.0,3869.332992215087
0.0,3858.572179809271
0.0,3864.721215469737
0.0,3802.440293075333
0.0,3771.628228692587
0.0,3811.5026649526117
0.0,3842.3147293353577
0.0,3844.9464120361617
0.0,3864.5508886752677
0.0,3841.3819617381423
0.0,3868.115338973287
0.0,3868.115338973287
0.0,3858.5942067502137
0.0,3814.152386014567
0.0,3747.4896549110963
0.0,3717.1563663498387
0.0,3684.813923128467
0.0,3648.164148812366
0.0,3603.1747363199106
0.0,3502.3306107395406
0.0,3422.0423121715353
0.0,3351.9803982784397
0.0,3287.323298497829
0.0,3191.170522288064
0.0,3120.057531549592
0.0,3027.911121015234
0.0,2907.720150753028
0.0,2798.4989818421764
0.0,2689.2778129313247
0.0,2565.493821499026
0.0,2424.719870458373
0.0,2276.5629665655856
284.6385842529879,2192.9260046906247
0.0,2329.407685050825
235.33307282493058,2187.2248498633917
0.0,2291.4348430175846
0.0,2186.5363792809944
212.98670400552427,2090.37945418912
0.0,2213.453189277567
214.37534616943256,2090.37945418912
0.0,2222.3292713543638
172.20023146005778,2089.0934847448525
237.71365169849602,2176.6099535293733
0.0,2326.8071364433486
231.97463402749747,2176.6099535293733
0.0,2315.154843854477
0.0,2174.418900809099
0.0,2174.418900809099
0.0,2174.418900809099
0.0,2174.418900809099
0.0,2174.418900809099
0.0,2174.418900809099
0.0,2174.418900809099
0.0,2174.418900809099
0.0,2174.418900809099
0.0,2174.418900809099
121.27221619860849,2095.1274487403184
0.0,2148.0671940503844
0.0,2093.2722881491945
70.01520472974047,2044.4208853317377
0.0,2073.7986399301426
67.51238094338221,2043.104395682006
86.68613590370045,2079.0579057787127
0.0,2124.7030241209686
105.4719329723637,2066.5239992261736
0.0,2117.875909040589
92.06372240071184,2064.657886268606
0.0,2097.861125433987
71.83759764941945,2051.0508198688817
0.0,2083.957074276035
114.03386905375669,2051.0508198688817
122.96070659159952,2106.075530303602
0.0,2157.5695892343692
104.08341057890893,2103.8056891592473
0.0,2136.4224520773237
91.53393450972412,2083.635557001156
0.0,2113.7052986139724
70.62202783718257,2063.0877279929896
0.0,2080.9228607540044
0.0,2080.9228607540044
0.0,2083.6582244619917
0.0,2102.507127709057
0.0,2102.507127709057
